GeoFips,GeoName,LineCode,Description,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
22000,Louisiana,1500,      Educational services,43156,40961,40252,41749,43473,45229,48509,48254,49439,52519,54063
22000,Louisiana,1600,      Health care and social assistance,243701,240326,236627,248570,259146,268339,274952,281806,285427,290608,298765
22000,Louisiana,1700,"      Arts, entertainment, and recreation",53036,49027,45944,49870,52059,48130,48992,49338,51398,52941,54150
22000,Louisiana,1800,      Accommodation and food services,179062,174628,166639,174438,177959,181938,183077,191473,195578,201424,208334
22000,Louisiana,1900,      Other services (except public administration),149604,144063,143823,151207,150917,152740,150883,158538,159870,161786,166333
22000,Louisiana,2000,    Government and government enterprises,416764,406931,382760,389258,401086,406542,409099,397616,387642,378690,367245
22000,Louisiana,2001,"      Federal, civilian",34736,34123,32422,31568,31679,32184,33660,31621,31141,30593,30032
22000,Louisiana,2002,      Military,41333,39275,36303,36245,36753,36356,40950,40643,39621,39737,37750
22000,Louisiana,2010,      State and local,340695,333533,314035,321445,332654,338002,334489,325352,316880,308360,299463
22000,Louisiana,2011,        State government,116295,114509,107225,108144,112897,113628,108299,103528,99422,92478,84784
22000,Louisiana,2012,        Local government,224400,219024,206810,213301,219757,224374,226190,221824,217458,215882,214679
23000,Maine,1,Total Private Employment,695241,698123,705167,715953,711670,690864,680369,685548,687982,695706,704077
23000,Maine,10,Total employment,807658,810015,817779,828822,824626,802506,791203,794279,796110,802690,810672
23000,Maine,20,  Wage and salary employment,633100,628750,633688,636876,636890,615673,608555,609684,612168,615525,620233
23000,Maine,40,  Proprietors employment,174558,181265,184091,191946,187736,186833,182648,184595,183942,187165,190439
23000,Maine,50,    Farm proprietors employment,6731,6619,6472,7323,7309,7315,7381,7519,7450,7545,7548
23000,Maine,60,    Nonfarm proprietors employment,167827,174646,177619,184623,180427,179518,175267,177076,176492,179620,182891
23000,Maine,70,  Farm employment,9945,9711,9283,10024,10252,10158,10189,10590,11082,11700,11710
23000,Maine,80,  Nonfarm employment,797713,800304,808496,818798,814374,792348,781014,783689,785028,790990,798962
23000,Maine,90,    Private nonfarm employment,685296,688412,695884,705929,701418,680706,670180,674958,676900,684006,692367
23000,Maine,100,"      Forestry, fishing, and related activities",15709,16095,15811,15417,(D),(D),14184,14068,(D),15427,16290
23000,Maine,200,"      Mining, quarrying, and oil and gas extraction",448,468,509,735,(D),(D),869,843,(D),1188,1300
23000,Maine,300,      Utilities,2011,2020,1980,2089,2113,2025,1997,1757,1773,1748,1694
23000,Maine,400,      Construction,60394,63282,63757,63678,60580,55311,51527,51112,51394,51445,52272
23000,Maine,500,      Manufacturing,67459,65000,64161,64186,63261,57430,55109,55541,55667,55801,56105
23000,Maine,510,        Durable goods manufacturing,36412,35118,34662,34700,34356,31025,29989,30331,30245,30689,31420
23000,Maine,530,        Nondurable goods manufacturing,31047,29882,29499,29486,28905,26405,25120,25210,25422,25112,24685
23000,Maine,600,      Wholesale trade,23920,24029,24029,23921,23290,22060,21391,21668,21843,22004,22138
23000,Maine,700,      Retail trade,107611,107207,105598,106285,104532,101404,99221,99584,98829,99211,99837
23000,Maine,800,      Transportation and warehousing,19556,19658,21820,22739,21958,20810,20089,20287,20204,20591,21322
23000,Maine,900,      Information,12893,13218,13345,12766,12248,11282,11278,10543,10052,9897,9724
23000,Maine,1000,      Finance and insurance,32851,32257,31959,32705,33198,34160,33380,34989,34296,34443,33074
23000,Maine,1100,      Real estate and rental and leasing,24744,26354,26976,27800,27716,27450,28165,28925,28440,28973,29059
23000,Maine,1200,"      Professional, scientific, and technical services",40083,40473,41141,42711,43282,42167,41902,41500,41728,43030,43423
23000,Maine,1300,      Management of companies and enterprises,5934,5755,6397,6627,7336,7232,7343,7476,7947,7792,9466
23000,Maine,1400,      Administrative and support and waste management and remediation services,33174,33348,35088,37447,38570,38198,38382,39367,39100,40614,42197
23000,Maine,1500,      Educational services,15616,15872,16643,17128,17461,17759,18572,18339,18737,19342,20017
23000,Maine,1600,      Health care and social assistance,107348,107802,110316,112288,113256,113756,113099,112962,113802,113751,114024
23000,Maine,1700,"      Arts, entertainment, and recreation",17654,17802,18002,18615,18850,18499,18903,19057,20046,20109,19861
23000,Maine,1800,      Accommodation and food services,56292,56228,56917,57077,56686,56167,56571,57380,58004,59064,59931
23000,Maine,1900,      Other services (except public administration),41599,41544,41435,41715,40935,39838,38198,39560,38733,39576,40633
23000,Maine,2000,    Government and government enterprises,112417,111892,112612,112869,112956,111642,110834,108731,108128,106984,106595
23000,Maine,2001,"      Federal, civilian",14147,13869,14120,14164,14610,15022,15441,14685,14501,14153,14060
23000,Maine,2002,      Military,10123,9630,9530,9055,9146,8293,7799,7380,7293,7145,7071
23000,Maine,2010,      State and local,88147,88393,88962,89650,89200,88327,87594,86666,86334,85686,85464
23000,Maine,2011,        State government,26870,27095,27448,28209,27991,27776,27723,27238,27087,26810,26715
23000,Maine,2012,        Local government,61277,61298,61514,61441,61209,60551,59871,59428,59247,58876,58749
24000,Maryland,1,Total Private Employment,2722066,2785912,2842648,2903024,2885669,2810776,2780618,2827732,2867484,2922713,2961132
24000,Maryland,10,Total employment,3249529,3315948,3380096,3445459,3437196,3368416,3344552,3395354,3436869,3491180,3527847
24000,Maryland,20,  Wage and salary employment,2646872,2677583,2713923,2732666,2723040,2645643,2625019,2650584,2685280,2703118,2729502
24000,Maryland,40,  Proprietors employment,602657,638365,666173,712793,714156,722773,719533,744770,751589,788062,798345
24000,Maryland,50,    Farm proprietors employment,10782,10716,10379,10978,10973,10800,10806,10783,10545,10853,10771
24000,Maryland,60,    Nonfarm proprietors employment,591875,627649,655794,701815,703183,711973,708727,733987,741044,777209,787574
24000,Maryland,70,  Farm employment,16137,15838,15675,15953,15402,15098,15554,15527,17020,16833,17179
24000,Maryland,80,  Nonfarm employment,3233392,3300110,3364421,3429506,3421794,3353318,3328998,3379827,3419849,3474347,3510668
24000,Maryland,90,    Private nonfarm employment,2705929,2770074,2826973,2887071,2870267,2795678,2765064,2812205,2850464,2905880,2943953
24000,Maryland,100,"      Forestry, fishing, and related activities",6819,6890,6748,6531,6586,6488,6410,6084,6201,6354,6576
24000,Maryland,200,"      Mining, quarrying, and oil and gas extraction",2835,3088,3338,3534,4044,3858,4347,3817,4982,5016,5225
24000,Maryland,300,      Utilities,10120,10131,10170,10490,11005,10637,10358,10746,10892,10735,10794
24000,Maryland,400,      Construction,235016,247384,255928,256625,243892,217019,201865,201973,206275,218302,222915
24000,Maryland,500,      Manufacturing,149290,145942,141916,139184,135523,127034,122455,121259,117679,116516,114400
24000,Maryland,510,        Durable goods manufacturing,79476,77513,75297,75000,73414,68629,65791,64859,62508,61574,59346
24000,Maryland,530,        Nondurable goods manufacturing,69814,68429,66619,64184,62109,58405,56664,56400,55171,54942,55054
24000,Maryland,600,      Wholesale trade,101243,103616,104852,104550,102005,96761,94373,95868,95341,95413,94489
24000,Maryland,700,      Retail trade,353595,358682,360650,363571,351919,336133,331252,338188,340263,342220,345446
24000,Maryland,800,      Transportation and warehousing,89725,92174,94634,96374,93013,89862,89416,91814,95276,98159,102027
24000,Maryland,900,      Information,61386,63452,64009,64587,64119,59860,57323,54704,53055,53081,52670
24000,Maryland,1000,      Finance and insurance,147068,149775,150817,156748,160335,166050,159696,167378,165108,165120,163653
24000,Maryland,1100,      Real estate and rental and leasing,143155,158229,166101,173366,169132,162580,164849,167638,164102,166421,167428
24000,Maryland,1200,"      Professional, scientific, and technical services",301555,307312,314214,325981,332098,329411,329248,332449,337608,341478,346463
24000,Maryland,1300,      Management of companies and enterprises,17370,19598,21462,22022,23419,22114,21734,24418,26818,28100,27859
24000,Maryland,1400,      Administrative and support and waste management and remediation services,204577,205354,211651,215459,211080,201580,204248,206105,212886,223705,227945
24000,Maryland,1500,      Educational services,79772,81601,84090,86261,88557,90649,92378,92561,94170,95301,98461
24000,Maryland,1600,      Health care and social assistance,343505,349301,359249,371434,379958,389592,395874,404171,412631,418158,422882
24000,Maryland,1700,"      Arts, entertainment, and recreation",68301,69866,71873,74391,75893,74993,75731,77180,79922,84223,87223
24000,Maryland,1800,      Accommodation and food services,198744,204760,208974,213140,215775,211274,209634,214380,222427,229842,233615
24000,Maryland,1900,      Other services (except public administration),191853,192919,196297,202823,201914,199783,193873,201472,204828,207736,213882
24000,Maryland,2000,    Government and government enterprises,527463,530036,537448,542435,551527,557640,563934,567622,569385,568467,566715
24000,Maryland,2001,"      Federal, civilian",158762,157644,156987,156690,158844,163568,172020,175871,175480,173726,172141
24000,Maryland,2002,      Military,47469,47030,47539,46487,46730,46350,46402,48433,50016,49956,49160
24000,Maryland,2010,      State and local,321232,325362,332922,339258,345953,347722,345512,343318,343889,344785,345414
24000,Maryland,2011,        State government,96829,97399,98121,99290,100517,101074,101563,100703,101122,101108,100237
24000,Maryland,2012,        Local government,224403,227963,234801,239968,245436,246648,243949,242615,242767,243677,245177
25000,Massachusetts,1,Total Private Employment,3587244,3626120,3669516,3753352,3763752,3670898,3658470,3724198,3796706,3893550,3965027
25000,Massachusetts,10,Total employment,4023545,4063799,4112134,4202028,4217274,4123277,4112988,4174967,4249899,4349296,4428064
25000,Massachusetts,20,  Wage and salary employment,3321383,3333806,3364693,3409202,3416432,3306898,3304140,3343033,3423005,3475876,3543360
25000,Massachusetts,40,  Proprietors employment,702162,729993,747441,792826,800842,816379,808848,831934,826894,873420,884704
25000,Massachusetts,50,    Farm proprietors employment,5390,5359,5235,6556,6519,6487,6511,6519,6462,6620,6623
25000,Massachusetts,60,    Nonfarm proprietors employment,696772,724634,742206,786270,794323,809892,802337,825415,820432,866800,878081
25000,Massachusetts,70,  Farm employment,9512,9351,8890,10091,10371,10208,10187,10538,10895,11691,11702
25000,Massachusetts,80,  Nonfarm employment,4014033,4054448,4103244,4191937,4206903,4113069,4102801,4164429,4239004,4337605,4416362
25000,Massachusetts,90,    Private nonfarm employment,3577732,3616769,3660626,3743261,3753381,3660690,3648283,3713660,3785811,3881859,3953325
25000,Massachusetts,100,"      Forestry, fishing, and related activities",11181,11077,10860,10754,10892,11052,10976,9792,9888,10048,10408
25000,Massachusetts,200,"      Mining, quarrying, and oil and gas extraction",2777,2841,2843,2832,3052,2988,3295,2824,3484,3630,3898
25000,Massachusetts,300,      Utilities,10467,10013,10167,10491,10837,10798,11052,10973,10895,10867,11578
25000,Massachusetts,400,      Construction,226896,235376,239307,236095,226972,202433,192258,196160,201655,213380,221153
25000,Massachusetts,500,      Manufacturing,322253,315190,309706,306888,297679,271565,265184,265633,263666,263918,264637
25000,Massachusetts,510,        Durable goods manufacturing,210668,206221,203226,202407,196857,177890,172648,174308,172281,171237,170468
25000,Massachusetts,530,        Nondurable goods manufacturing,111585,108969,106480,104481,100822,93675,92536,91325,91385,92681,94169
25000,Massachusetts,600,      Wholesale trade,147354,145641,148842,149666,147605,138917,133665,134725,132420,134795,135310
25000,Massachusetts,700,      Retail trade,412207,413254,409019,409588,405028,392477,392114,397271,397421,401342,404489
25000,Massachusetts,800,      Transportation and warehousing,92984,92600,94044,97588,96483,92303,92616,94869,97493,101681,105825
25000,Massachusetts,900,      Information,98884,99465,99760,101057,102927,97442,97777,97322,99453,99366,99537
25000,Massachusetts,1000,      Finance and insurance,223420,229205,233464,246143,256808,266079,258726,272437,268467,271920,271676
25000,Massachusetts,1100,      Real estate and rental and leasing,142834,153137,152295,156938,155711,156973,163120,170349,169614,177013,178572
25000,Massachusetts,1200,"      Professional, scientific, and technical services",355320,364534,371948,389283,399799,391048,387648,393327,400510,414755,425438
25000,Massachusetts,1300,      Management of companies and enterprises,64773,65394,63473,62365,62973,60638,59043,60193,65032,66051,65354
25000,Massachusetts,1400,      Administrative and support and waste management and remediation services,212101,212810,224036,229781,224718,209521,214371,217613,219482,228225,232869
25000,Massachusetts,1500,      Educational services,199749,199753,202070,208716,208375,212776,212722,214634,218089,225513,229518
25000,Massachusetts,1600,      Health care and social assistance,494077,499839,514119,537055,549715,558334,569585,576551,617244,630980,647751
25000,Massachusetts,1700,"      Arts, entertainment, and recreation",91197,92462,94985,98906,101604,100000,101565,103063,105142,108382,111539
25000,Massachusetts,1800,      Accommodation and food services,259817,261094,265197,270371,273326,269036,274014,282391,290887,299112,304851
